CustomerID,Age,Gender,Income,Location,DeviceType,PreferredCategory,PastClicks,PastPurchases,CustomerLifetimeValue,OpenRate,ClickThroughRate,PreviousResponse,Channel,CampaignType,CampaignText,DayOfWeek,TimeOfDay,Response
9042,41,Female,142691,Suburban,Mobile,Fashion,8,7,3903.32,0.98,0.26,2,Social,Flash Sale,Upgrade your lifestyle with our new product,Mon,Afternoon,1
9043,54,Male,27691,Rural,Mobile,Groceries,12,3,578.23,0.73,0.55,0,Web Ads,Discount,Winter clearance sale starts today,Thu,Morning,0
9044,41,Male,66538,Urban,Desktop,Fashion,8,0,1049.6,0.25,0.71,4,Push,Discount,Reward points doubled for this week only,Thu,Afternoon,0
9045,55,Male,44490,Suburban,Mobile,Electronics,5,9,4267.29,0.98,0.84,3,Web Ads,Flash Sale,Exclusive deal: Free shipping now,Sat,Morning,1
9046,51,Female,35688,Urban,Tablet,Travel,5,3,3017.75,0.68,0.56,1,Social,Flash Sale,Winter clearance sale starts today,Tue,Morning,1
9047,57,Female,118505,Suburban,Desktop,Travel,10,2,128.91,0.44,0.1,0,SMS,New Product Launch,New arrivals in your favorite style,Sun,Morning,0
9048,64,Female,70650,Urban,Desktop,Electronics,9,2,4535.13,0.49,0.69,2,Email,Loyalty Reward,Limited time offer: 20% off today!,Thu,Morning,1
9049,32,Male,33829,Rural,Mobile,Electronics,13,0,4919.14,0.77,0.5,1,Email,Discount,Exclusive deal: Free shipping now,Sun,Afternoon,1
9050,28,Male,23086,Suburban,Desktop,Health & Beauty,5,8,3339.81,0.75,0.69,3,Web Ads,New Product Launch,Trending now: Shop the latest collection,Sat,Morning,0
9051,39,Male,129609,Urban,Tablet,Fashion,6,2,3666.34,0.84,0.06,3,Email,Discount,Upgrade your lifestyle with our new product,Wed,Night,1
9052,41,Male,22590,Suburban,Mobile,Travel,8,3,754.64,0.24,0.0,1,Web Ads,Loyalty Reward,Special discount just for you,Tue,Morning,1
9053,18,Male,59893,Urban,Tablet,Health & Beauty,2,0,3854.62,0.95,0.91,0,Social,New Product Launch,Special discount just for you,Fri,Evening,1
9054,35,Male,93396,Rural,Mobile,Travel,11,2,585.07,0.26,0.57,0,Push,Discount,Reward points doubled for this week only,Sat,Evening,0
9055,61,Female,149797,Suburban,Mobile,Electronics,15,0,4459.77,0.48,0.18,4,SMS,Loyalty Reward,Don’t miss out on this deal,Thu,Morning,1
9056,29,Female,58176,Suburban,Desktop,Health & Beauty,12,3,2573.55,0.21,0.7,4,Web Ads,New Product Launch,Don’t miss out on this deal,Tue,Afternoon,1
9057,60,Female,87484,Urban,Desktop,Health & Beauty,5,9,791.77,0.43,0.71,0,Push,Discount,Your loyalty reward: 15% extra off,Mon,Night,0
9058,45,Male,146484,Urban,Desktop,Health & Beauty,12,6,534.69,0.65,0.91,2,Push,Loyalty Reward,Winter clearance sale starts today,Fri,Afternoon,1
9059,57,Female,122267,Rural,Mobile,Fashion,4,9,2256.56,0.49,0.77,3,Web Ads,Flash Sale,Hurry! Flash sale ends tonight,Mon,Night,1
9060,24,Female,118997,Urban,Desktop,Health & Beauty,3,7,126.16,0.25,0.84,4,SMS,Flash Sale,Special discount just for you,Mon,Afternoon,1
9061,40,Female,46295,Urban,Tablet,Travel,7,7,4810.01,0.39,0.84,1,SMS,Loyalty Reward,Mega sale: Save big this weekend,Sun,Evening,1
9062,38,Male,58131,Urban,Desktop,Fashion,2,0,936.35,0.59,0.29,1,Push,Flash Sale,Don’t miss out on this deal,Sun,Afternoon,0
9063,51,Male,64893,Rural,Tablet,Travel,1,5,2155.64,0.9,0.52,0,Email,Flash Sale,"Buy one, get one free on select items",Sun,Night,1
9064,28,Female,31924,Rural,Desktop,Health & Beauty,19,7,3072.69,0.42,0.04,1,Push,Loyalty Reward,Don’t miss out on this deal,Wed,Afternoon,1
9065,39,Male,124191,Suburban,Mobile,Health & Beauty,18,9,3406.6,0.57,0.04,1,Social,Loyalty Reward,Hurry! Flash sale ends tonight,Sat,Evening,1
9066,59,Male,30851,Rural,Desktop,Travel,6,9,2867.57,0.91,0.88,0,Web Ads,Discount,Don’t miss out on this deal,Thu,Night,1
9067,52,Male,27734,Urban,Tablet,Groceries,11,7,975.09,0.84,0.05,2,Push,New Product Launch,Mega sale: Save big this weekend,Wed,Evening,0
9068,46,Male,62681,Suburban,Tablet,Health & Beauty,3,8,2411.82,0.19,0.55,0,SMS,Flash Sale,Exclusive deal: Free shipping now,Wed,Evening,1
9069,59,Female,134495,Rural,Desktop,Health & Beauty,9,7,1680.72,0.36,0.93,3,Social,New Product Launch,New arrivals in your favorite style,Tue,Night,1
9070,45,Male,140405,Rural,Tablet,Fashion,8,4,537.96,0.79,0.21,4,Push,Discount,Exclusive deal: Free shipping now,Tue,Evening,1
9071,35,Female,25293,Urban,Mobile,Travel,11,0,1998.87,0.73,0.44,2,Web Ads,Loyalty Reward,Your loyalty reward: 15% extra off,Sat,Afternoon,0
9072,31,Female,73203,Urban,Desktop,Health & Beauty,10,8,3083.28,0.77,0.65,2,Web Ads,Loyalty Reward,Reward points doubled for this week only,Fri,Afternoon,1
9073,35,Male,132149,Rural,Tablet,Travel,18,9,600.05,0.16,0.56,1,Web Ads,Flash Sale,Trending now: Shop the latest collection,Wed,Morning,1
9074,45,Male,33820,Suburban,Desktop,Fashion,1,9,908.39,0.46,0.36,4,SMS,Discount,Hurry! Flash sale ends tonight,Sat,Afternoon,0
9075,41,Male,87827,Urban,Desktop,Travel,5,9,522.75,0.7,0.79,4,Web Ads,Flash Sale,Your loyalty reward: 15% extra off,Thu,Night,0
9076,25,Female,67163,Rural,Desktop,Travel,5,9,105.48,0.41,0.41,2,Social,Discount,New arrivals in your favorite style,Mon,Morning,1
9077,59,Female,32391,Rural,Desktop,Fashion,0,4,4688.53,0.56,0.39,3,Email,Loyalty Reward,Mega sale: Save big this weekend,Wed,Evening,1
9078,62,Female,121002,Urban,Desktop,Health & Beauty,6,6,4207.58,0.76,0.02,3,Social,New Product Launch,"Buy one, get one free on select items",Tue,Morning,1
9079,25,Female,129870,Suburban,Mobile,Travel,11,6,1234.57,0.5,0.86,1,SMS,Flash Sale,Winter clearance sale starts today,Fri,Morning,1
9080,21,Female,148670,Suburban,Desktop,Groceries,11,3,2930.4,0.61,1.0,1,SMS,Discount,Upgrade your lifestyle with our new product,Mon,Morning,1
9081,44,Female,61970,Suburban,Mobile,Health & Beauty,19,7,4027.85,0.34,0.74,3,Social,Loyalty Reward,Special discount just for you,Sun,Evening,1
9082,53,Female,66823,Urban,Desktop,Fashion,5,9,1896.03,0.37,0.97,4,Social,Flash Sale,Exclusive early access for premium customers,Sun,Afternoon,1
9083,22,Male,50796,Urban,Tablet,Electronics,13,8,3721.35,0.19,0.5,3,Social,Discount,Exclusive deal: Free shipping now,Sun,Morning,1
9084,50,Female,119345,Urban,Desktop,Groceries,16,3,4356.43,0.99,0.58,2,SMS,Discount,Limited time offer: 20% off today!,Mon,Afternoon,1
9085,51,Female,136245,Suburban,Desktop,Health & Beauty,16,1,2543.4,0.61,0.88,0,Web Ads,Loyalty Reward,Reward points doubled for this week only,Tue,Evening,1
9086,47,Female,103127,Suburban,Tablet,Fashion,17,9,4451.41,0.19,0.52,0,SMS,Discount,Winter clearance sale starts today,Sat,Night,1
9087,25,Female,128176,Urban,Mobile,Groceries,12,3,1128.86,0.16,0.07,0,Web Ads,Discount,New arrivals in your favorite style,Fri,Afternoon,1
9088,56,Male,56389,Urban,Mobile,Health & Beauty,12,1,4517.07,0.23,0.74,4,Social,Loyalty Reward,Your loyalty reward: 15% extra off,Wed,Morning,1
9089,64,Female,23352,Urban,Mobile,Electronics,10,0,4046.89,0.72,0.14,3,Web Ads,New Product Launch,Special discount just for you,Wed,Afternoon,1
9090,43,Female,142143,Suburban,Mobile,Health & Beauty,2,0,4216.32,0.5,0.34,2,Push,Discount,Special discount just for you,Wed,Evening,1
9091,54,Male,103598,Rural,Tablet,Electronics,16,3,122.04,0.54,0.84,2,Email,Flash Sale,Exclusive deal: Free shipping now,Mon,Evening,1
9092,51,Male,48172,Rural,Mobile,Electronics,1,8,3351.76,0.7,0.28,1,Web Ads,Discount,New arrivals in your favorite style,Thu,Night,0
9093,24,Female,30937,Suburban,Mobile,Travel,1,8,2063.2,0.73,0.93,4,Email,Discount,Summer collection now available,Sat,Night,1
9094,57,Female,113657,Urban,Mobile,Fashion,6,6,3062.36,0.75,0.82,2,Social,Flash Sale,Exclusive deal: Free shipping now,Mon,Afternoon,1
9095,45,Female,145873,Urban,Mobile,Travel,9,4,509.92,0.08,0.97,1,Email,Discount,Mega sale: Save big this weekend,Fri,Morning,1
9096,56,Female,100138,Urban,Mobile,Electronics,13,5,1258.73,0.83,0.1,4,Push,Discount,New arrivals in your favorite style,Sun,Morning,1
9097,56,Female,127276,Urban,Desktop,Fashion,18,0,1821.29,0.17,0.29,2,SMS,Flash Sale,Special discount just for you,Tue,Afternoon,1
9098,45,Female,108672,Suburban,Desktop,Fashion,16,2,3620.3,0.63,0.79,3,Email,New Product Launch,Reward points doubled for this week only,Thu,Night,1
9099,31,Male,86481,Rural,Mobile,Fashion,15,0,2809.28,0.23,0.67,2,SMS,Loyalty Reward,Reward points doubled for this week only,Mon,Morning,1
9100,55,Male,105348,Rural,Tablet,Groceries,16,9,171.68,0.83,0.76,4,SMS,Loyalty Reward,Limited time offer: 20% off today!,Tue,Evening,1
9101,21,Female,93509,Suburban,Tablet,Health & Beauty,17,4,1740.4,0.77,0.87,1,Web Ads,New Product Launch,Exclusive early access for premium customers,Sun,Evening,1
9102,59,Female,43552,Urban,Desktop,Electronics,10,3,4705.81,0.18,0.27,4,Email,Loyalty Reward,Reward points doubled for this week only,Tue,Night,1
9103,35,Female,34118,Rural,Tablet,Fashion,18,2,981.27,0.55,0.97,0,Web Ads,New Product Launch,Hurry! Flash sale ends tonight,Sun,Evening,0
9104,61,Male,31290,Suburban,Desktop,Groceries,10,5,1260.21,0.72,0.76,2,Email,New Product Launch,"Buy one, get one free on select items",Thu,Morning,1
9105,42,Female,45123,Urban,Mobile,Groceries,9,5,1606.19,0.17,0.95,0,Push,Loyalty Reward,Upgrade your lifestyle with our new product,Mon,Night,0
9106,24,Male,101919,Rural,Mobile,Electronics,13,8,1413.14,0.15,0.11,3,Push,Discount,Don’t miss out on this deal,Mon,Morning,1
9107,55,Male,79551,Suburban,Tablet,Travel,13,3,696.45,0.38,0.56,1,Web Ads,Flash Sale,Hurry! Flash sale ends tonight,Sun,Morning,1
9108,45,Female,72136,Rural,Tablet,Groceries,9,8,1632.04,0.92,0.82,3,Social,Loyalty Reward,Upgrade your lifestyle with our new product,Sat,Night,1
9109,22,Male,83886,Rural,Tablet,Electronics,3,3,2743.21,0.07,0.09,4,SMS,Flash Sale,Mega sale: Save big this weekend,Sat,Morning,1
9110,20,Female,137278,Suburban,Mobile,Groceries,9,7,3408.87,0.36,0.49,2,SMS,Loyalty Reward,"Buy one, get one free on select items",Tue,Night,1
9111,61,Male,95902,Suburban,Mobile,Electronics,5,7,3250.0,0.81,0.8,1,Email,New Product Launch,Exclusive early access for premium customers,Sat,Morning,1
9112,48,Female,87333,Rural,Tablet,Fashion,10,1,897.11,0.34,0.05,0,Push,Loyalty Reward,Reward points doubled for this week only,Thu,Night,0
9113,64,Female,111992,Rural,Tablet,Travel,17,9,3111.17,0.06,0.72,0,Web Ads,New Product Launch,Exclusive early access for premium customers,Wed,Night,1
9114,59,Male,64016,Suburban,Tablet,Groceries,5,7,1855.79,0.63,0.97,4,Social,Loyalty Reward,Exclusive early access for premium customers,Sat,Evening,1
9115,37,Male,41427,Urban,Tablet,Groceries,14,1,4127.0,0.96,0.06,0,Email,New Product Launch,Special discount just for you,Mon,Evening,1
9116,36,Male,22257,Urban,Desktop,Groceries,5,7,1875.82,0.58,0.92,4,Push,New Product Launch,"Buy one, get one free on select items",Mon,Morning,0
9117,28,Female,87733,Urban,Tablet,Health & Beauty,19,5,4885.19,0.81,0.42,1,Social,Loyalty Reward,New arrivals in your favorite style,Fri,Night,1
9118,57,Male,28222,Urban,Tablet,Health & Beauty,0,2,3112.63,0.01,0.02,3,Social,New Product Launch,Exclusive deal: Free shipping now,Tue,Night,0
9119,20,Male,45187,Suburban,Desktop,Fashion,8,6,2202.0,0.66,0.35,2,Web Ads,Discount,Your loyalty reward: 15% extra off,Sat,Night,1
9120,40,Female,99688,Urban,Desktop,Groceries,13,5,2565.25,0.15,0.3,3,Web Ads,Loyalty Reward,Don’t miss out on this deal,Fri,Morning,1
9121,24,Female,40781,Rural,Desktop,Travel,2,2,962.17,0.7,0.25,3,Push,Loyalty Reward,Limited time offer: 20% off today!,Thu,Afternoon,0
9122,40,Male,145890,Urban,Desktop,Health & Beauty,0,4,3432.68,0.57,0.83,2,Web Ads,Loyalty Reward,Reward points doubled for this week only,Tue,Evening,1
9123,24,Male,121216,Suburban,Tablet,Electronics,13,3,4819.03,0.22,0.45,1,Email,New Product Launch,New arrivals in your favorite style,Wed,Evening,1
9124,63,Male,146682,Urban,Mobile,Electronics,13,5,2623.3,0.59,0.31,4,SMS,Discount,Mega sale: Save big this weekend,Thu,Afternoon,1
9125,51,Female,31004,Urban,Mobile,Electronics,3,0,4962.52,0.68,0.31,0,Email,Discount,Don’t miss out on this deal,Tue,Afternoon,0
9126,59,Female,127178,Suburban,Mobile,Fashion,13,0,837.27,0.9,0.99,2,Email,Discount,Special discount just for you,Tue,Afternoon,1
9127,36,Male,77600,Urban,Mobile,Groceries,3,7,3224.65,0.89,0.62,3,Social,Flash Sale,Exclusive deal: Free shipping now,Sat,Evening,1
9128,26,Female,45515,Suburban,Mobile,Groceries,10,7,3421.78,0.94,0.04,2,Push,Flash Sale,Your loyalty reward: 15% extra off,Fri,Evening,1
9129,35,Male,100952,Urban,Mobile,Health & Beauty,19,8,1627.44,0.84,0.89,1,Push,Loyalty Reward,Reward points doubled for this week only,Wed,Evening,1
9130,58,Male,91688,Suburban,Desktop,Electronics,8,7,1822.67,0.54,0.73,2,Social,New Product Launch,Mega sale: Save big this weekend,Wed,Morning,1
9131,62,Female,92708,Urban,Desktop,Fashion,10,1,4732.8,0.85,0.21,0,Email,Flash Sale,New arrivals in your favorite style,Thu,Night,1
9132,59,Male,137582,Rural,Mobile,Travel,14,4,3098.5,0.72,0.11,3,Email,Discount,Reward points doubled for this week only,Mon,Evening,1
9133,42,Male,23185,Rural,Tablet,Groceries,5,7,3929.48,0.74,0.38,0,SMS,Loyalty Reward,Special discount just for you,Fri,Evening,1
9134,31,Female,110888,Suburban,Tablet,Groceries,11,8,3657.33,0.15,0.21,0,SMS,Loyalty Reward,Limited time offer: 20% off today!,Sun,Morning,1
9135,61,Male,137420,Suburban,Mobile,Fashion,12,5,3093.81,0.18,0.7,0,Push,Discount,Your loyalty reward: 15% extra off,Sat,Morning,1
9136,42,Male,143611,Suburban,Tablet,Health & Beauty,17,3,334.57,0.18,0.17,0,Email,Loyalty Reward,Exclusive early access for premium customers,Fri,Afternoon,1
9137,36,Female,74476,Rural,Desktop,Fashion,13,8,3347.19,0.21,0.52,2,SMS,Discount,Limited time offer: 20% off today!,Mon,Morning,1
9138,56,Male,116279,Suburban,Desktop,Health & Beauty,10,3,1790.07,0.42,0.64,2,Social,New Product Launch,Reward points doubled for this week only,Sun,Night,1
9139,32,Male,51212,Urban,Tablet,Groceries,1,5,2398.21,0.32,0.67,3,Email,Loyalty Reward,Special discount just for you,Sun,Evening,1
9140,33,Female,112154,Suburban,Mobile,Health & Beauty,18,4,4272.12,0.05,0.77,4,Web Ads,Loyalty Reward,Don’t miss out on this deal,Fri,Evening,1
9141,44,Female,94697,Suburban,Desktop,Health & Beauty,1,0,4846.67,0.72,0.5,4,SMS,Flash Sale,Your loyalty reward: 15% extra off,Mon,Night,0
9142,57,Female,142537,Urban,Tablet,Health & Beauty,16,3,3501.98,0.4,0.21,0,Social,New Product Launch,Mega sale: Save big this weekend,Thu,Night,1
9143,27,Male,68533,Urban,Tablet,Health & Beauty,7,9,1236.7,0.08,0.34,1,Social,New Product Launch,Your loyalty reward: 15% extra off,Sun,Afternoon,1
9144,21,Female,142982,Rural,Desktop,Electronics,4,2,1656.67,0.79,0.38,0,Web Ads,New Product Launch,"Buy one, get one free on select items",Tue,Morning,0
9145,36,Male,103003,Urban,Desktop,Electronics,10,7,776.74,0.02,0.69,1,SMS,Discount,"Buy one, get one free on select items",Sun,Evening,1
9146,45,Female,107125,Urban,Mobile,Electronics,19,6,2945.44,0.56,0.63,1,Push,New Product Launch,Your loyalty reward: 15% extra off,Tue,Evening,1
9147,38,Male,57630,Suburban,Tablet,Electronics,0,9,4656.59,0.76,0.5,0,Social,Discount,Limited time offer: 20% off today!,Wed,Evening,1
9148,64,Male,88606,Rural,Mobile,Fashion,19,0,4073.58,0.37,0.47,3,Email,Loyalty Reward,Summer collection now available,Fri,Night,1
9149,31,Female,130244,Urban,Desktop,Travel,15,7,2763.83,0.57,0.06,1,Push,Discount,Winter clearance sale starts today,Fri,Evening,1
9150,50,Male,94099,Rural,Tablet,Health & Beauty,4,6,4712.86,0.05,0.69,0,Social,New Product Launch,New arrivals in your favorite style,Fri,Night,1
9151,27,Male,110790,Urban,Desktop,Fashion,15,1,4494.07,0.24,0.8,0,Social,Flash Sale,Your loyalty reward: 15% extra off,Tue,Night,1
9152,36,Female,133235,Rural,Desktop,Electronics,4,9,1869.27,0.66,0.89,0,Web Ads,Flash Sale,Winter clearance sale starts today,Tue,Morning,0
9153,47,Male,148969,Urban,Desktop,Health & Beauty,9,3,2793.92,0.79,0.02,1,SMS,New Product Launch,New arrivals in your favorite style,Sun,Afternoon,1
9154,39,Male,36585,Suburban,Mobile,Travel,8,1,1550.21,0.11,0.87,2,SMS,New Product Launch,Hurry! Flash sale ends tonight,Tue,Morning,0
9155,20,Male,115833,Rural,Desktop,Health & Beauty,18,8,142.98,0.97,0.88,1,Web Ads,Loyalty Reward,Hurry! Flash sale ends tonight,Wed,Night,1
9156,54,Female,69240,Rural,Mobile,Groceries,2,7,2310.82,0.39,0.66,2,Web Ads,Loyalty Reward,Winter clearance sale starts today,Mon,Afternoon,1
9157,58,Female,34772,Urban,Desktop,Groceries,8,0,3775.54,0.92,0.28,2,Push,New Product Launch,Exclusive deal: Free shipping now,Mon,Afternoon,1
9158,35,Female,99991,Rural,Desktop,Fashion,19,0,3207.43,0.54,0.89,3,Push,Flash Sale,Limited time offer: 20% off today!,Fri,Morning,1
9159,28,Female,91835,Urban,Tablet,Travel,7,7,4641.41,0.64,0.35,4,Web Ads,New Product Launch,Hurry! Flash sale ends tonight,Mon,Evening,1
9160,19,Female,95724,Rural,Desktop,Fashion,3,4,3460.29,0.18,0.58,0,Push,Discount,Summer collection now available,Mon,Evening,1
9161,29,Female,130990,Rural,Tablet,Health & Beauty,10,0,792.16,0.88,0.44,0,Email,Loyalty Reward,Summer collection now available,Tue,Afternoon,1
9162,23,Female,132315,Suburban,Tablet,Travel,3,3,1407.41,0.09,0.89,1,Web Ads,Loyalty Reward,Trending now: Shop the latest collection,Tue,Night,0
9163,60,Female,110299,Suburban,Mobile,Fashion,11,1,714.17,0.99,0.26,4,SMS,Flash Sale,New arrivals in your favorite style,Mon,Night,0
9164,57,Male,118053,Rural,Tablet,Health & Beauty,6,8,3994.2,0.39,0.33,3,SMS,New Product Launch,Special discount just for you,Sat,Night,1
9165,61,Male,107091,Suburban,Tablet,Electronics,7,9,4758.41,0.16,0.41,0,Web Ads,Discount,Your loyalty reward: 15% extra off,Mon,Night,1
9166,46,Male,114859,Rural,Desktop,Health & Beauty,9,5,1208.7,0.61,0.85,1,SMS,Flash Sale,Trending now: Shop the latest collection,Fri,Afternoon,1
9167,47,Male,37938,Urban,Desktop,Fashion,12,8,3851.07,0.87,0.32,3,Social,Flash Sale,Trending now: Shop the latest collection,Wed,Morning,1
9168,19,Female,41983,Rural,Mobile,Travel,13,0,2241.31,0.4,0.29,4,Email,New Product Launch,Reward points doubled for this week only,Tue,Afternoon,0
9169,26,Male,32874,Rural,Tablet,Travel,15,0,1840.55,0.01,0.8,1,Social,Flash Sale,Reward points doubled for this week only,Tue,Evening,1
9170,64,Male,110341,Suburban,Tablet,Electronics,6,3,4935.74,0.87,0.39,3,Web Ads,Loyalty Reward,Reward points doubled for this week only,Sat,Afternoon,1
9171,19,Male,80896,Suburban,Mobile,Fashion,15,1,1794.81,0.58,0.66,4,SMS,New Product Launch,Mega sale: Save big this weekend,Fri,Morning,0
9172,46,Male,66209,Urban,Desktop,Electronics,16,0,3339.05,0.09,0.88,0,Push,Flash Sale,Winter clearance sale starts today,Tue,Evening,1
9173,50,Male,52822,Urban,Tablet,Groceries,19,5,3592.71,0.91,0.23,4,Social,Flash Sale,Your loyalty reward: 15% extra off,Wed,Afternoon,1
9174,27,Female,40750,Urban,Mobile,Health & Beauty,18,7,3887.84,0.77,0.46,1,Social,Loyalty Reward,Don’t miss out on this deal,Fri,Afternoon,1
9175,51,Female,122335,Rural,Desktop,Groceries,11,0,4323.84,0.53,0.49,0,SMS,Flash Sale,Upgrade your lifestyle with our new product,Thu,Evening,1
9176,61,Male,62083,Urban,Mobile,Groceries,8,9,2874.31,0.45,0.57,2,Push,Flash Sale,Special discount just for you,Sun,Morning,1
9177,25,Male,137828,Urban,Mobile,Electronics,7,9,3061.54,0.71,0.92,1,Web Ads,Flash Sale,Upgrade your lifestyle with our new product,Tue,Morning,1
9178,54,Male,142766,Suburban,Tablet,Electronics,8,5,3584.57,0.36,0.98,2,SMS,Loyalty Reward,Upgrade your lifestyle with our new product,Mon,Afternoon,1
9179,50,Male,47946,Suburban,Desktop,Health & Beauty,4,0,829.55,0.65,0.8,4,Email,Discount,Reward points doubled for this week only,Mon,Night,0
9180,64,Female,147945,Urban,Tablet,Electronics,9,7,1080.25,0.15,0.03,3,Email,Discount,Trending now: Shop the latest collection,Sat,Night,1
9181,23,Male,21552,Urban,Tablet,Electronics,4,5,3845.12,0.14,0.12,0,Web Ads,Discount,"Buy one, get one free on select items",Fri,Evening,1
9182,61,Female,115585,Rural,Desktop,Electronics,13,0,761.33,0.31,0.12,1,Web Ads,Flash Sale,Summer collection now available,Mon,Night,0
9183,57,Male,93331,Rural,Desktop,Electronics,17,8,3473.49,0.89,0.53,0,Email,New Product Launch,Upgrade your lifestyle with our new product,Thu,Afternoon,1
9184,62,Female,25271,Suburban,Desktop,Electronics,6,0,258.83,0.85,0.04,4,Push,Discount,Reward points doubled for this week only,Thu,Morning,0
9185,36,Female,100201,Urban,Tablet,Groceries,7,8,1753.98,0.49,0.51,4,Web Ads,New Product Launch,Exclusive early access for premium customers,Sat,Night,1
9186,49,Female,85651,Urban,Desktop,Groceries,4,2,3345.0,0.59,0.75,3,Email,Flash Sale,Limited time offer: 20% off today!,Thu,Afternoon,1
9187,44,Male,121917,Urban,Desktop,Health & Beauty,5,7,3562.9,0.63,0.3,3,Push,Loyalty Reward,Hurry! Flash sale ends tonight,Thu,Evening,1
9188,18,Male,48994,Urban,Desktop,Travel,19,7,3187.57,0.37,0.47,1,Push,New Product Launch,Hurry! Flash sale ends tonight,Fri,Night,1
9189,60,Female,47186,Urban,Mobile,Health & Beauty,8,6,2263.54,0.7,0.1,0,Web Ads,Flash Sale,Limited time offer: 20% off today!,Wed,Evening,1
9190,50,Male,50267,Rural,Desktop,Fashion,8,1,1347.89,0.61,0.07,1,Social,Discount,Trending now: Shop the latest collection,Sat,Night,0
9191,57,Male,59140,Rural,Tablet,Health & Beauty,7,2,3105.16,0.35,0.53,2,Push,Discount,Summer collection now available,Sun,Night,0
9192,49,Female,134434,Urban,Mobile,Health & Beauty,16,4,1006.37,0.28,0.01,4,Web Ads,Flash Sale,Trending now: Shop the latest collection,Fri,Evening,1
9193,22,Male,44935,Rural,Tablet,Electronics,7,4,395.3,0.98,0.7,2,Push,Flash Sale,Summer collection now available,Sun,Morning,1
9194,34,Female,51748,Rural,Mobile,Electronics,0,1,196.05,0.28,0.14,2,SMS,New Product Launch,Mega sale: Save big this weekend,Tue,Evening,0
9195,25,Male,110139,Urban,Desktop,Electronics,17,0,1411.89,0.17,0.89,0,Push,Discount,Summer collection now available,Mon,Morning,1
9196,59,Male,23837,Rural,Mobile,Travel,14,4,246.83,0.83,0.85,2,Social,Flash Sale,Exclusive deal: Free shipping now,Thu,Afternoon,1
9197,51,Female,84875,Urban,Tablet,Electronics,15,4,1321.12,0.81,0.23,2,Push,Flash Sale,Mega sale: Save big this weekend,Tue,Night,1
9198,26,Female,121837,Rural,Mobile,Fashion,1,2,1518.09,0.24,0.24,3,Social,Discount,New arrivals in your favorite style,Sat,Afternoon,0
9199,40,Female,82694,Urban,Desktop,Groceries,12,7,1790.17,0.85,0.04,1,Email,Loyalty Reward,Reward points doubled for this week only,Tue,Morning,1
9200,52,Female,29610,Urban,Desktop,Fashion,1,5,3596.05,0.91,0.98,3,Social,Discount,Don’t miss out on this deal,Wed,Night,1
9201,24,Male,48615,Rural,Tablet,Travel,13,1,2262.43,0.33,0.06,0,Push,Flash Sale,Upgrade your lifestyle with our new product,Fri,Morning,1
9202,32,Male,96644,Rural,Mobile,Electronics,6,1,4927.97,0.33,0.48,1,Email,Discount,Reward points doubled for this week only,Mon,Morning,1
9203,37,Male,124135,Suburban,Tablet,Health & Beauty,10,3,4742.05,0.13,0.85,1,Email,Discount,"Buy one, get one free on select items",Sun,Night,1
9204,42,Female,42347,Urban,Tablet,Groceries,14,5,4909.53,0.61,0.16,4,Email,New Product Launch,Special discount just for you,Thu,Night,1
9205,20,Male,54062,Urban,Tablet,Travel,16,8,2119.93,0.69,0.77,4,Email,New Product Launch,Your loyalty reward: 15% extra off,Thu,Afternoon,1
9206,63,Male,75122,Urban,Desktop,Fashion,16,7,316.59,0.07,0.17,2,Push,Flash Sale,Don’t miss out on this deal,Wed,Afternoon,1
9207,41,Male,68431,Urban,Mobile,Electronics,14,7,4315.46,0.21,0.3,1,Web Ads,Discount,Limited time offer: 20% off today!,Wed,Afternoon,1
9208,51,Female,93086,Rural,Desktop,Travel,15,1,2230.94,0.27,0.26,1,Social,Discount,Special discount just for you,Thu,Afternoon,1
9209,63,Female,48205,Rural,Desktop,Travel,8,3,3241.69,0.45,0.05,4,Web Ads,Loyalty Reward,Exclusive early access for premium customers,Sun,Night,1
9210,39,Male,38459,Suburban,Desktop,Health & Beauty,19,5,4232.79,0.82,0.12,2,Web Ads,Flash Sale,Upgrade your lifestyle with our new product,Sat,Morning,1
9211,28,Male,132134,Urban,Mobile,Health & Beauty,18,5,3075.8,0.22,0.68,4,Social,Flash Sale,Your loyalty reward: 15% extra off,Thu,Morning,1
9212,25,Female,131335,Suburban,Desktop,Health & Beauty,8,9,3710.82,0.81,0.09,1,SMS,Flash Sale,Limited time offer: 20% off today!,Thu,Night,1
9213,56,Female,43750,Suburban,Desktop,Fashion,5,5,1318.87,0.89,0.98,0,Social,Loyalty Reward,Winter clearance sale starts today,Wed,Evening,0
9214,60,Female,130173,Suburban,Desktop,Health & Beauty,0,7,1055.77,0.2,0.26,4,SMS,Flash Sale,Upgrade your lifestyle with our new product,Tue,Afternoon,0
9215,52,Female,47729,Suburban,Mobile,Travel,4,7,2820.82,0.99,0.11,3,Social,Discount,Don’t miss out on this deal,Tue,Afternoon,0
9216,63,Male,139895,Suburban,Mobile,Travel,4,6,3225.93,0.52,0.37,4,Web Ads,Discount,Mega sale: Save big this weekend,Fri,Morning,1
9217,55,Female,58585,Rural,Tablet,Travel,0,4,4371.73,0.55,0.28,1,Web Ads,Flash Sale,Don’t miss out on this deal,Mon,Afternoon,0
9218,25,Male,103698,Rural,Desktop,Groceries,0,5,4124.85,0.62,0.08,2,Social,Discount,Hurry! Flash sale ends tonight,Tue,Evening,1
